time,price,symbol
1994-11-17 00:00:00,0.752502,AUDUSD
1994-11-18 00:00:00,0.754787,AUDUSD
1994-11-21 00:00:00,0.758829,AUDUSD
1994-11-22 00:00:00,0.762343,AUDUSD
1994-11-23 00:00:00,0.76098,AUDUSD
1994-11-24 00:00:00,0.759942,AUDUSD
1994-11-25 00:00:00,0.759704,AUDUSD
1994-11-28 00:00:00,0.761455,AUDUSD
1994-11-29 00:00:00,0.763041,AUDUSD
1994-11-30 00:00:00,0.766125,AUDUSD
1994-12-01 00:00:00,0.767636,AUDUSD
1994-12-02 00:00:00,0.768279,AUDUSD
1994-12-05 00:00:00,0.769912,AUDUSD
1994-12-06 00:00:00,0.77008,AUDUSD
1994-12-07 00:00:00,0.769925,AUDUSD
1994-12-08 00:00:00,0.769925,AUDUSD
1994-12-09 00:00:00,0.771648,AUDUSD
1994-12-12 00:00:00,0.773211,AUDUSD
1994-12-13 00:00:00,0.774832,AUDUSD
1994-12-14 00:00:00,0.776212,AUDUSD
1994-12-15 00:00:00,0.777266,AUDUSD
1994-12-16 00:00:00,0.777027,AUDUSD
1994-12-19 00:00:00,0.776161,AUDUSD
1994-12-20 00:00:00,0.7758390000000001,AUDUSD
1994-12-21 00:00:00,0.775993,AUDUSD
1994-12-22 00:00:00,0.775918,AUDUSD
1994-12-23 00:00:00,0.776571,AUDUSD
1994-12-26 00:00:00,0.7773180000000001,AUDUSD
1994-12-27 00:00:00,0.7771170000000001,AUDUSD
1994-12-28 00:00:00,0.7770239999999999,AUDUSD
1994-12-29 00:00:00,0.777036,AUDUSD
1994-12-30 00:00:00,0.7764220000000001,AUDUSD
1995-01-02 00:00:00,0.775918,AUDUSD
1995-01-03 00:00:00,0.772157,AUDUSD
1995-01-04 00:00:00,0.769663,AUDUSD
1995-01-05 00:00:00,0.769663,AUDUSD
1995-01-06 00:00:00,0.7680130000000001,AUDUSD
1995-01-09 00:00:00,0.7649520000000001,AUDUSD
1995-01-10 00:00:00,0.764471,AUDUSD
1995-01-11 00:00:00,0.767253,AUDUSD
1995-01-12 00:00:00,0.7696310000000001,AUDUSD
1995-01-13 00:00:00,0.764498,AUDUSD
1995-01-16 00:00:00,0.7599319999999999,AUDUSD
1995-01-17 00:00:00,0.760424,AUDUSD
1995-01-18 00:00:00,0.760055,AUDUSD
1995-01-19 00:00:00,0.7630779999999999,AUDUSD
1995-01-20 00:00:00,0.767371,AUDUSD
1995-01-23 00:00:00,0.768907,AUDUSD
1995-01-24 00:00:00,0.770057,AUDUSD
1995-01-25 00:00:00,0.769792,AUDUSD
1995-01-26 00:00:00,0.767,AUDUSD
1995-01-27 00:00:00,0.763432,AUDUSD
1995-01-30 00:00:00,0.760519,AUDUSD
1995-01-31 00:00:00,0.758369,AUDUSD
1995-02-01 00:00:00,0.758369,AUDUSD
1995-02-02 00:00:00,0.758337,AUDUSD
1995-02-03 00:00:00,0.755472,AUDUSD
1995-02-06 00:00:00,0.7522760000000001,AUDUSD
1995-02-07 00:00:00,0.748309,AUDUSD
1995-02-08 00:00:00,0.745934,AUDUSD
1995-02-09 00:00:00,0.743835,AUDUSD
1995-02-10 00:00:00,0.743631,AUDUSD
1995-02-13 00:00:00,0.74531,AUDUSD
1995-02-14 00:00:00,0.744707,AUDUSD
1995-02-15 00:00:00,0.7454970000000001,AUDUSD
1995-02-16 00:00:00,0.7455,AUDUSD
1995-02-17 00:00:00,0.74029,AUDUSD
1995-02-20 00:00:00,0.737574,AUDUSD
1995-02-21 00:00:00,0.740254,AUDUSD
1995-02-22 00:00:00,0.740729,AUDUSD
1995-02-23 00:00:00,0.738988,AUDUSD
1995-02-24 00:00:00,0.737913,AUDUSD
1995-02-27 00:00:00,0.738969,AUDUSD
1995-02-28 00:00:00,0.7391,AUDUSD
1995-03-01 00:00:00,0.737517,AUDUSD
1995-03-02 00:00:00,0.736434,AUDUSD
1995-03-03 00:00:00,0.7374970000000001,AUDUSD
1995-03-06 00:00:00,0.7373310000000001,AUDUSD
1995-03-07 00:00:00,0.737827,AUDUSD
1995-03-08 00:00:00,0.739078,AUDUSD
1995-03-09 00:00:00,0.740606,AUDUSD
1995-03-10 00:00:00,0.7416729999999999,AUDUSD
1995-03-13 00:00:00,0.744421,AUDUSD
1995-03-14 00:00:00,0.744421,AUDUSD
1995-03-15 00:00:00,0.746116,AUDUSD
1995-03-16 00:00:00,0.746116,AUDUSD
1995-03-17 00:00:00,0.743596,AUDUSD
1995-03-20 00:00:00,0.73241,AUDUSD
1995-03-21 00:00:00,0.7264689999999999,AUDUSD
1995-03-22 00:00:00,0.727093,AUDUSD
1995-03-23 00:00:00,0.726143,AUDUSD
1995-03-24 00:00:00,0.726496,AUDUSD
1995-03-27 00:00:00,0.727139,AUDUSD
1995-03-28 00:00:00,0.7269770000000001,AUDUSD
1995-03-29 00:00:00,0.726961,AUDUSD
1995-03-30 00:00:00,0.726486,AUDUSD
1995-03-31 00:00:00,0.727745,AUDUSD
1995-04-03 00:00:00,0.731787,AUDUSD
1995-04-04 00:00:00,0.733837,AUDUSD
1995-04-05 00:00:00,0.737247,AUDUSD
1995-04-06 00:00:00,0.7394890000000001,AUDUSD
1995-04-07 00:00:00,0.73916,AUDUSD
1995-04-10 00:00:00,0.7396560000000001,AUDUSD
1995-04-11 00:00:00,0.73965,AUDUSD
1995-04-12 00:00:00,0.7415069999999999,AUDUSD
1995-04-13 00:00:00,0.742278,AUDUSD
1995-04-14 00:00:00,0.7410100000000001,AUDUSD
1995-04-17 00:00:00,0.742088,AUDUSD
1995-04-18 00:00:00,0.743317,AUDUSD
1995-04-19 00:00:00,0.740138,AUDUSD
1995-04-20 00:00:00,0.736382,AUDUSD
1995-04-21 00:00:00,0.734137,AUDUSD
1995-04-24 00:00:00,0.72873,AUDUSD
1995-04-25 00:00:00,0.727107,AUDUSD
1995-04-26 00:00:00,0.7277359999999999,AUDUSD
1995-04-27 00:00:00,0.727513,AUDUSD
1995-04-28 00:00:00,0.728529,AUDUSD
1995-05-01 00:00:00,0.7288140000000001,AUDUSD
1995-05-02 00:00:00,0.728723,AUDUSD
1995-05-03 00:00:00,0.730031,AUDUSD
1995-05-04 00:00:00,0.7345,AUDUSD
1995-05-05 00:00:00,0.740162,AUDUSD
1995-05-08 00:00:00,0.7414810000000001,AUDUSD
1995-05-09 00:00:00,0.737641,AUDUSD
1995-05-10 00:00:00,0.731059,AUDUSD
1995-05-11 00:00:00,0.7293470000000001,AUDUSD
1995-05-12 00:00:00,0.73505,AUDUSD
1995-05-15 00:00:00,0.7358859999999999,AUDUSD
1995-05-16 00:00:00,0.732532,AUDUSD
1995-05-17 00:00:00,0.730867,AUDUSD
1995-05-18 00:00:00,0.729491,AUDUSD
1995-05-19 00:00:00,0.722655,AUDUSD
1995-05-22 00:00:00,0.718492,AUDUSD
1995-05-23 00:00:00,0.718482,AUDUSD
1995-05-24 00:00:00,0.71923,AUDUSD
1995-05-25 00:00:00,0.7187979999999999,AUDUSD
1995-05-26 00:00:00,0.720513,AUDUSD
1995-05-29 00:00:00,0.720021,AUDUSD
1995-05-30 00:00:00,0.7204189999999999,AUDUSD
1995-05-31 00:00:00,0.719125,AUDUSD
1995-06-01 00:00:00,0.71642,AUDUSD
1995-06-02 00:00:00,0.7158899999999999,AUDUSD
1995-06-05 00:00:00,0.715266,AUDUSD
1995-06-06 00:00:00,0.717542,AUDUSD
1995-06-07 00:00:00,0.719755,AUDUSD
1995-06-08 00:00:00,0.720665,AUDUSD
1995-06-09 00:00:00,0.720445,AUDUSD
1995-06-12 00:00:00,0.7191890000000001,AUDUSD
1995-06-13 00:00:00,0.718974,AUDUSD
1995-06-14 00:00:00,0.720441,AUDUSD
1995-06-15 00:00:00,0.722414,AUDUSD
1995-06-16 00:00:00,0.725792,AUDUSD
1995-06-19 00:00:00,0.7268979999999999,AUDUSD
1995-06-20 00:00:00,0.72514,AUDUSD
1995-06-21 00:00:00,0.724587,AUDUSD
1995-06-22 00:00:00,0.724126,AUDUSD
1995-06-23 00:00:00,0.721508,AUDUSD
1995-06-26 00:00:00,0.72068,AUDUSD
1995-06-27 00:00:00,0.719504,AUDUSD
1995-06-28 00:00:00,0.716461,AUDUSD
1995-06-29 00:00:00,0.715282,AUDUSD
1995-06-30 00:00:00,0.712386,AUDUSD
1995-07-03 00:00:00,0.710412,AUDUSD
1995-07-04 00:00:00,0.710237,AUDUSD
1995-07-05 00:00:00,0.710707,AUDUSD
1995-07-06 00:00:00,0.711241,AUDUSD
1995-07-07 00:00:00,0.713327,AUDUSD
1995-07-10 00:00:00,0.7149800000000001,AUDUSD
1995-07-11 00:00:00,0.716503,AUDUSD
1995-07-12 00:00:00,0.7203069999999999,AUDUSD
1995-07-13 00:00:00,0.7286020000000001,AUDUSD
1995-07-14 00:00:00,0.731633,AUDUSD
1995-07-17 00:00:00,0.7320939999999999,AUDUSD
1995-07-18 00:00:00,0.7320939999999999,AUDUSD
1995-07-19 00:00:00,0.732427,AUDUSD
1995-07-20 00:00:00,0.732957,AUDUSD
1995-07-21 00:00:00,0.734424,AUDUSD
1995-07-24 00:00:00,0.736069,AUDUSD
1995-07-25 00:00:00,0.737827,AUDUSD
1995-07-26 00:00:00,0.738186,AUDUSD
1995-07-27 00:00:00,0.736736,AUDUSD
1995-07-28 00:00:00,0.735524,AUDUSD
1995-07-31 00:00:00,0.737531,AUDUSD
1995-08-01 00:00:00,0.7400979999999999,AUDUSD
1995-08-02 00:00:00,0.741051,AUDUSD
1995-08-03 00:00:00,0.740009,AUDUSD
1995-08-04 00:00:00,0.738054,AUDUSD
1995-08-07 00:00:00,0.740182,AUDUSD
1995-08-08 00:00:00,0.743157,AUDUSD
1995-08-09 00:00:00,0.74297,AUDUSD
1995-08-10 00:00:00,0.741267,AUDUSD
1995-08-11 00:00:00,0.742477,AUDUSD
1995-08-14 00:00:00,0.7424109999999999,AUDUSD
1995-08-15 00:00:00,0.739517,AUDUSD
1995-08-16 00:00:00,0.735164,AUDUSD
1995-08-17 00:00:00,0.733139,AUDUSD
1995-08-18 00:00:00,0.7346739999999999,AUDUSD
1995-08-21 00:00:00,0.736869,AUDUSD
1995-08-22 00:00:00,0.73838,AUDUSD
1995-08-23 00:00:00,0.740063,AUDUSD
1995-08-24 00:00:00,0.740506,AUDUSD
1995-08-25 00:00:00,0.742275,AUDUSD
1995-08-28 00:00:00,0.74336,AUDUSD
1995-08-29 00:00:00,0.747116,AUDUSD
1995-08-30 00:00:00,0.751985,AUDUSD
1995-08-31 00:00:00,0.753037,AUDUSD
1995-09-01 00:00:00,0.7510439999999999,AUDUSD
1995-09-04 00:00:00,0.750125,AUDUSD
1995-09-05 00:00:00,0.750761,AUDUSD
1995-09-06 00:00:00,0.751351,AUDUSD
1995-09-07 00:00:00,0.751351,AUDUSD
1995-09-08 00:00:00,0.752286,AUDUSD
1995-09-11 00:00:00,0.752476,AUDUSD
1995-09-12 00:00:00,0.756321,AUDUSD
1995-09-13 00:00:00,0.7620239999999999,AUDUSD
1995-09-14 00:00:00,0.762312,AUDUSD
1995-09-15 00:00:00,0.760999,AUDUSD
1995-09-18 00:00:00,0.757836,AUDUSD
1995-09-19 00:00:00,0.758214,AUDUSD
1995-09-20 00:00:00,0.758255,AUDUSD
1995-09-21 00:00:00,0.756151,AUDUSD
1995-09-22 00:00:00,0.751205,AUDUSD
1995-09-25 00:00:00,0.749221,AUDUSD
1995-09-26 00:00:00,0.7497159999999999,AUDUSD
1995-09-27 00:00:00,0.749452,AUDUSD
1995-09-28 00:00:00,0.751563,AUDUSD
1995-09-29 00:00:00,0.754316,AUDUSD
1995-10-02 00:00:00,0.759083,AUDUSD
1995-10-03 00:00:00,0.763921,AUDUSD
1995-10-04 00:00:00,0.765629,AUDUSD
1995-10-05 00:00:00,0.76234,AUDUSD
1995-10-06 00:00:00,0.760627,AUDUSD
1995-10-09 00:00:00,0.762886,AUDUSD
1995-10-10 00:00:00,0.761255,AUDUSD
1995-10-11 00:00:00,0.762191,AUDUSD
1995-10-12 00:00:00,0.761972,AUDUSD
1995-10-13 00:00:00,0.760115,AUDUSD
1995-10-16 00:00:00,0.758369,AUDUSD
1995-10-17 00:00:00,0.7576390000000001,AUDUSD
1995-10-18 00:00:00,0.754683,AUDUSD
1995-10-19 00:00:00,0.7550979999999999,AUDUSD
1995-10-20 00:00:00,0.753312,AUDUSD
1995-10-23 00:00:00,0.7493270000000001,AUDUSD
1995-10-24 00:00:00,0.748841,AUDUSD
1995-10-25 00:00:00,0.749138,AUDUSD
1995-10-26 00:00:00,0.753143,AUDUSD
1995-10-27 00:00:00,0.755178,AUDUSD
1995-10-30 00:00:00,0.757758,AUDUSD
1995-10-31 00:00:00,0.759235,AUDUSD
1995-11-01 00:00:00,0.75994,AUDUSD
1995-11-02 00:00:00,0.759108,AUDUSD
1995-11-03 00:00:00,0.757911,AUDUSD
1995-11-06 00:00:00,0.756733,AUDUSD
1995-11-07 00:00:00,0.753612,AUDUSD
1995-11-08 00:00:00,0.751225,AUDUSD
1995-11-09 00:00:00,0.7450359999999999,AUDUSD
1995-11-10 00:00:00,0.739733,AUDUSD
1995-11-13 00:00:00,0.738376,AUDUSD
1995-11-14 00:00:00,0.73944,AUDUSD
1995-11-15 00:00:00,0.7383930000000001,AUDUSD
1995-11-16 00:00:00,0.738382,AUDUSD
1995-11-17 00:00:00,0.740209,AUDUSD
1995-11-20 00:00:00,0.742686,AUDUSD
1995-11-21 00:00:00,0.74457,AUDUSD
1995-11-22 00:00:00,0.74457,AUDUSD
1995-11-23 00:00:00,0.741441,AUDUSD
1995-11-24 00:00:00,0.739328,AUDUSD
1995-11-27 00:00:00,0.739953,AUDUSD
1995-11-28 00:00:00,0.744074,AUDUSD
1995-11-29 00:00:00,0.748124,AUDUSD
1995-11-30 00:00:00,0.746931,AUDUSD
1995-12-01 00:00:00,0.743202,AUDUSD
1995-12-04 00:00:00,0.740196,AUDUSD
1995-12-05 00:00:00,0.738438,AUDUSD
1995-12-06 00:00:00,0.740149,AUDUSD
1995-12-07 00:00:00,0.7407239999999999,AUDUSD
1995-12-08 00:00:00,0.738854,AUDUSD
1995-12-11 00:00:00,0.7373810000000001,AUDUSD
1995-12-12 00:00:00,0.739027,AUDUSD
1995-12-13 00:00:00,0.742015,AUDUSD
1995-12-14 00:00:00,0.741762,AUDUSD
1995-12-15 00:00:00,0.740682,AUDUSD
1995-12-18 00:00:00,0.7408100000000001,AUDUSD
1995-12-19 00:00:00,0.74119,AUDUSD
1995-12-20 00:00:00,0.741364,AUDUSD
1995-12-21 00:00:00,0.741524,AUDUSD
1995-12-22 00:00:00,0.741081,AUDUSD
1995-12-25 00:00:00,0.741081,AUDUSD
1995-12-26 00:00:00,0.741117,AUDUSD
1995-12-27 00:00:00,0.74324,AUDUSD
1995-12-28 00:00:00,0.745066,AUDUSD
1995-12-29 00:00:00,0.7453069999999999,AUDUSD
1996-01-01 00:00:00,0.743953,AUDUSD
1996-01-02 00:00:00,0.7435649999999999,AUDUSD
1996-01-03 00:00:00,0.745939,AUDUSD
1996-01-04 00:00:00,0.74595,AUDUSD
1996-01-05 00:00:00,0.7430220000000001,AUDUSD
1996-01-08 00:00:00,0.744891,AUDUSD
1996-01-09 00:00:00,0.7460829999999999,AUDUSD
1996-01-10 00:00:00,0.745242,AUDUSD
1996-01-11 00:00:00,0.745786,AUDUSD
1996-01-12 00:00:00,0.7448819999999999,AUDUSD
1996-01-15 00:00:00,0.743501,AUDUSD
1996-01-16 00:00:00,0.743849,AUDUSD
1996-01-17 00:00:00,0.742587,AUDUSD
1996-01-18 00:00:00,0.7406550000000001,AUDUSD
1996-01-19 00:00:00,0.738355,AUDUSD
1996-01-22 00:00:00,0.735092,AUDUSD
1996-01-23 00:00:00,0.7338600000000001,AUDUSD
1996-01-24 00:00:00,0.73531,AUDUSD
1996-01-25 00:00:00,0.736463,AUDUSD
1996-01-26 00:00:00,0.737688,AUDUSD
1996-01-29 00:00:00,0.739375,AUDUSD
1996-01-30 00:00:00,0.741258,AUDUSD
1996-01-31 00:00:00,0.743929,AUDUSD
1996-02-01 00:00:00,0.7457239999999999,AUDUSD
1996-02-02 00:00:00,0.7516520000000001,AUDUSD
1996-02-05 00:00:00,0.755384,AUDUSD
1996-02-06 00:00:00,0.755029,AUDUSD
1996-02-07 00:00:00,0.7535109999999999,AUDUSD
1996-02-08 00:00:00,0.7557510000000001,AUDUSD
1996-02-09 00:00:00,0.75655,AUDUSD
1996-02-12 00:00:00,0.7557699999999999,AUDUSD
1996-02-13 00:00:00,0.754889,AUDUSD
1996-02-14 00:00:00,0.7547010000000001,AUDUSD
1996-02-15 00:00:00,0.755152,AUDUSD
1996-02-16 00:00:00,0.75542,AUDUSD
1996-02-19 00:00:00,0.755139,AUDUSD
1996-02-20 00:00:00,0.755152,AUDUSD
1996-02-21 00:00:00,0.753034,AUDUSD
1996-02-22 00:00:00,0.7529899999999999,AUDUSD
1996-02-23 00:00:00,0.754783,AUDUSD
1996-02-26 00:00:00,0.7571180000000001,AUDUSD
1996-02-27 00:00:00,0.758533,AUDUSD
1996-02-28 00:00:00,0.759605,AUDUSD
1996-02-29 00:00:00,0.76246,AUDUSD
1996-03-01 00:00:00,0.7634850000000001,AUDUSD
1996-03-04 00:00:00,0.762101,AUDUSD
1996-03-05 00:00:00,0.7600359999999999,AUDUSD
1996-03-06 00:00:00,0.761228,AUDUSD
1996-03-07 00:00:00,0.763101,AUDUSD
1996-03-08 00:00:00,0.76536,AUDUSD
1996-03-11 00:00:00,0.7671180000000001,AUDUSD
1996-03-12 00:00:00,0.7686189999999999,AUDUSD
1996-03-13 00:00:00,0.7718510000000001,AUDUSD
1996-03-14 00:00:00,0.774464,AUDUSD
1996-03-15 00:00:00,0.774213,AUDUSD
1996-03-18 00:00:00,0.774213,AUDUSD
1996-03-19 00:00:00,0.774576,AUDUSD
1996-03-20 00:00:00,0.775487,AUDUSD
1996-03-21 00:00:00,0.77615,AUDUSD
1996-03-22 00:00:00,0.776834,AUDUSD
1996-03-25 00:00:00,0.775524,AUDUSD
1996-03-26 00:00:00,0.77395,AUDUSD
1996-03-27 00:00:00,0.774832,AUDUSD
1996-03-28 00:00:00,0.779704,AUDUSD
1996-03-29 00:00:00,0.78099,AUDUSD
1996-04-01 00:00:00,0.782784,AUDUSD
1996-04-02 00:00:00,0.783935,AUDUSD
1996-04-03 00:00:00,0.782217,AUDUSD
1996-04-04 00:00:00,0.782296,AUDUSD
1996-04-05 00:00:00,0.783041,AUDUSD
1996-04-08 00:00:00,0.783981,AUDUSD
1996-04-09 00:00:00,0.78598,AUDUSD
1996-04-10 00:00:00,0.787888,AUDUSD
1996-04-11 00:00:00,0.789867,AUDUSD
1996-04-12 00:00:00,0.790894,AUDUSD
1996-04-15 00:00:00,0.791254,AUDUSD
1996-04-16 00:00:00,0.78901,AUDUSD
1996-04-17 00:00:00,0.7864369999999999,AUDUSD
1996-04-18 00:00:00,0.785459,AUDUSD
1996-04-19 00:00:00,0.783605,AUDUSD
1996-04-22 00:00:00,0.784557,AUDUSD
1996-04-23 00:00:00,0.788136,AUDUSD
1996-04-24 00:00:00,0.787684,AUDUSD
1996-04-25 00:00:00,0.7865770000000001,AUDUSD
1996-04-26 00:00:00,0.788759,AUDUSD
1996-04-29 00:00:00,0.7883439999999999,AUDUSD
1996-04-30 00:00:00,0.7870119999999999,AUDUSD
1996-05-01 00:00:00,0.788619,AUDUSD
1996-05-02 00:00:00,0.7926,AUDUSD
1996-05-03 00:00:00,0.795168,AUDUSD
1996-05-06 00:00:00,0.796583,AUDUSD
1996-05-07 00:00:00,0.797912,AUDUSD
1996-05-08 00:00:00,0.800334,AUDUSD
1996-05-09 00:00:00,0.8002859999999999,AUDUSD
1996-05-10 00:00:00,0.801455,AUDUSD
1996-05-13 00:00:00,0.801218,AUDUSD
1996-05-14 00:00:00,0.8012640000000001,AUDUSD
1996-05-15 00:00:00,0.801513,AUDUSD
1996-05-16 00:00:00,0.8014819999999999,AUDUSD
1996-05-17 00:00:00,0.800983,AUDUSD
1996-05-20 00:00:00,0.799235,AUDUSD
1996-05-21 00:00:00,0.795324,AUDUSD
1996-05-22 00:00:00,0.794355,AUDUSD
1996-05-23 00:00:00,0.79369,AUDUSD
1996-05-24 00:00:00,0.7916949999999999,AUDUSD
1996-05-27 00:00:00,0.791402,AUDUSD
1996-05-28 00:00:00,0.792974,AUDUSD
1996-05-29 00:00:00,0.796399,AUDUSD
1996-05-30 00:00:00,0.797557,AUDUSD
1996-05-31 00:00:00,0.798115,AUDUSD
1996-06-03 00:00:00,0.800575,AUDUSD
1996-06-04 00:00:00,0.800064,AUDUSD
1996-06-05 00:00:00,0.795884,AUDUSD
1996-06-06 00:00:00,0.7915989999999999,AUDUSD
1996-06-07 00:00:00,0.788783,AUDUSD
1996-06-10 00:00:00,0.791324,AUDUSD
1996-06-11 00:00:00,0.793263,AUDUSD
1996-06-12 00:00:00,0.792295,AUDUSD
1996-06-13 00:00:00,0.7918890000000001,AUDUSD
1996-06-14 00:00:00,0.789718,AUDUSD
1996-06-17 00:00:00,0.790358,AUDUSD
1996-06-18 00:00:00,0.791663,AUDUSD
1996-06-19 00:00:00,0.789732,AUDUSD
1996-06-20 00:00:00,0.788664,AUDUSD
1996-06-21 00:00:00,0.789213,AUDUSD
1996-06-24 00:00:00,0.789623,AUDUSD
1996-06-25 00:00:00,0.790845,AUDUSD
